name,city,city_slug,region,country,michelin_award,price,cuisines,telephone,url,description
山丽妍沙茶面,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,面食,+86 592 211 2126,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/shan-li-yan-sha-cha-mian,这社区小店由夫妻二人经营，店名源自他们和女儿的名字，是周边居民的暖心之地。沙茶面的汤底香浓丝滑，除了花生风味，还带有平衡的蒜味和辣味。另外提供不辣的肉汤汤底。这里的配料品种丰富，包括传统的猪肝、肉筋，以及当季小海鲜。当中蛏子肥嫩多汁，海蛎鲜味十足，鱼丸饱满弹嫩，均值得一试。
巷陌锦年,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,中档,闽菜,+86 131 5920 7777,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/xiang-mo-jin-nian-siming,主打闽南特色的土灶汤，店家特设传统土灶，以炭火加热砂石来焖煮汤品，令受热温度均匀稳定，能够保留汤料的味道和香气。由于汤品烹饪需时，建议提前预订，招牌汤品更是每日限量供应。另推荐农家番鸭炖膏蟹，蟹膏饱满，海洋的鲜甜味与番鸭的风味完美结合。招牌干烧甲鱼胶质粘糯，麻辣鲜香，也值得一试。
无味舒食,Xiamen,xiamen_1031934,Fujian Province,中国内地,Bib Gourmand,中档,素食,+86 592 878 2777,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/wuwei-natural-food,餐厅坐落于临靠沙滩的独栋别墅，设多个海景包间，也设有户外用餐区，以海风伴美食，好不惬意。提供两款素食套餐，内容随季节更换。招牌的六珍汤借鉴自福建名菜佛跳墙，用六种菌菇熬制出浓郁汤底。此外，现做的素食点心值得品尝。室内设计饶富禅意，走在通往室外的海边栈道，尽揽旖旎风光。
明月虾面 (厦禾路),Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,面食,+86 592 202 8139,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/ming-yue-xia-mian-xiahe-road,位于厦门老城区，客人总是络绎不绝，十分热闹。餐厅以虾头熬汤，味道香浓鲜甜，表面飘着漂亮的橙红色虾油，撒入蒜末更是增香提味。推荐包含所有配料的招牌虾面，洁白的虾丸口感弹嫩，加上爽弹的小肠、猪瘦肉、叉烧和爽脆的豆芽，材料丰富，令人满足。胃口不大的话，不妨单点虾丸汤。
月华沙茶面,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,面食,+86 592 298 4332,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/yue-hua-sha-cha-mian,开业四十多年，“月华”是创始人的名字，如今由其家人帮忙操持。沙茶汤底以自家秘方炒制，花生风味浓郁，香气四溢。面食配料丰富，包括大肠头、小肚、鱼丸等。其中粉嫩的猪肝、软滑的鸭血，还有豆干和鱼丸也十分推荐。也不妨搭配烧肉粽一同享用。客人络绎不绝，需时等待。
江师傅私房菜,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Selected,优质的,粤菜,+86 592 532 3833,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/chef-kang-s-1240955,由新加坡大厨江师傅开设，菜式以传统的潮粤口味为基础，同时提供融合狮城风味的招牌菜，例如须预订的黑椒蟹，以斯里兰卡大螃蟹制作，蟹肉鲜甜，香气四溢。燕盏拌金龙百花鸡手工繁复，取整只鸡起皮再酿入燕窝、虾滑和墨鱼滑，炸至皮脆肉爽，令人回味。餐室环境雅致，设大小包厢，适合商务宴请。
洪溪社 (湖明路),Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,闽菜,+86 180 3031 8775,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/homeme18-huming-road,供应地道传统的福建家常菜，菜肴均现点现做，食客可透过玻璃窗看到厨房内的烹饪细节，并由厨师直接从窗口出菜。推荐本港沙螺赤肉汤，用料十足，汤头清甜鲜美。福鼎芋泥烩猪手肥瘦适中，加上口感绵密的芋泥，味道香甜。另外，五常米饭和地瓜粥都可以免费续碗。由于店铺面积不大，须排队等待。
浮屿大同鸭肉粥,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,粥品,+86 592 239 8761,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/fu-yu-da-tong-ya-rou-zhou,始创于1983年，传承至第三代，鸭肉粥加入卤汁一同熬煮，别具古早风味。店家采用约三斤的土番鸭，搭配茴香、八角、陈皮等数十种药材，每天分次卤制，非常入味。粥底米粒分明，每一口都交织着鸭肉和卤水的味道。提供鸭肉、鸭杂、猪杂、海鲜等配料选择。建议加配油条，充分吸收汤汁，倍添滋味。
海岸,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Selected,优质的,时尚欧陆菜,+86 592 256 2336,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/coast-1240760,餐厅位于54楼，与鼓浪屿遥海相望，辽阔景致尽收眼底。菜单上除了经典的牛排、海鲜塔，也有主厨精心设计的创意套餐，当中不少菜肴采用本地食材和调味，并结合西式烹饪手法。推荐以本地巴浪鱼、午鱼制作的菜式，创新的演绎令人耳目一新。夜幕降临时，大厅灯光渐暗，伴随着轻松的音乐，十分适合约会。
珍珍海蛎煎,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,闽菜,+86 153 0502 2290,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/zhen-zhen-hai-li-jian,店主珍珍一人包办所有事务，她对食材选料甚为讲究，海产每天进货几次，以确保新鲜。菜单主要为本地小吃，招牌菜包括海蛎煎、卤肉饭、虾丸汤等。海蛎煎即叫即制，海蛎饱满多汁，加入蒜苗和鸡蛋煎香，蘸点秘制辣酱享用，份外滋味。本港白灼小鱿鱼取自厦门内港，弹牙爽脆，配搭蒜蓉豉油，简单美味。
百家春好德来姜母鸭 (中兴路）,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,闽菜,+86 189 6515 7622,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/bai-jia-chun-hao-de-lai-jiang-mu-ya-zhongxing-road,享负盛名的姜母鸭专门店，引得顾客盈门，其中不乏专程到访的外省客人。菜单仅提供姜母鸭、鸭胗、烫青菜和米饭。老板对食材十分讲究，选用本地老黄姜，搭配肉质细嫩的本地番鸭，加上比例适中的麻油和米酒，让姜母鸭飘香四溢，撩人味蕾。姜母鸭以瓦锅盛载上桌，可选半只或整只，鸭胗每日限量供应。
磐雅苑,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,中档,素食,+86 592 590 8279,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/pan-ya-yuan,位于惠和石文化园内，带有雅致的庭院。餐室设计充满禅意，以包间为主，须提前预订。菜单主题源于中国传统时节，并按二十四节气更换内容。推荐用杏鲍菇、金针菇和马蹄制作的菌菇饼，口感爽脆，加入黑椒酱调味，带有微微甜辣的鲜味。为了避免浪费，主食的菜饭分量较小，但可以免费续碗。
私厦里 (湖里),Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,中档,闽菜,+86 592 293 2600,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/si-xia-li-huli,主理人兼大厨曾于多家酒店担任要职，掌厨经验丰富。餐厅主打新派闽南菜，选择多样，部分菜式结合西式烹饪技法，令人耳目一新。鲜酥海蛎煎将新鲜海蛎炸至酥脆，却不失鲜味，当中混合清甜的马蹄、韭菜和芹菜，富有特色。慢炖同安小封肉以五花腩搭配板栗和香菇慢炖，火候拿捏恰当，口感肥而不腻。
聪辉同安老美食饭店,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,闽菜,+86 592 291 2731,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/cong-hui-tongan-lao-mei-shi-fan-dian,餐厅始创于1999年，现址共有两层，一楼的海鲜池养殖鲜活海产，大厅及包厢设于二楼。供应同安家常菜，部分菜式备有不同大小选择。当中，同安封肉肥而不腻，搭配蒜粒、虾米、香菇、板栗和莲子，味道香浓，特别下饭。香菜拌猪腰口感鲜嫩，值得推荐。除了单点菜单，亦设有适合不同人数的套餐。
胖达的川菜馆,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,中档,川菜,+86 173 5081 5205,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/panda-s,藏身于饶富特色的红砖大厝中，室内设计素雅，露台的竹子绿植和大熊猫雕塑，别具蜀风雅韵。老板及大厨皆来自四川，不仅选用家乡食材，亦自行腌制自贡盐帮菜常用的仔姜和泡椒，确保原汁原味。鲜椒鱼蛋炖得软烂，加入仔姜、泡椒、酸菜和鲜椒，酸辣惹味。自贡鲜锅兔嫩滑弹牙，麻辣鲜香，同样不容错过。
蓼花卿语,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,ONE_STAR,中档,潮州菜,+86 592 608 0068,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/fleurs-et-festin,位于三层老建筑内，装潢呈中古风格，一楼大厅提供单点菜单，二及三楼均是包厢，须提前预约及排菜。餐厅主打潮汕菜式，师傅来自当地，菜品以新鲜食材烹制。芋味冬瓜煮龙虾是招牌菜之一，青龙爽弹鲜甜，搭配也很有特色。卤水老鹅掌肉质软糯，香气扑鼻，潮州姜薯福果糖水清甜润喉，可为一餐完美作结。
赖厝埕扁食店,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,小吃,+86 592 205 3368,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/lai-cuo-cheng-bian-shi-dian,创始人自1940年代起挑着担子沿街叫卖，后来开设了这间小店，即使已交给儿子儿媳接手，其纯手工制作的古早味道依然不变。以鲜虾仁扁食汤搭配拌面为招牌，扁食选用新鲜猪腿肉打成肉泥，再用纤薄的面皮包出饱满形状。拌面口感筋道，浓郁的花生酱混合腐乳酱，简单而美味。鱼丸汤口感爽弹，也值得一试。
远洋私厨,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,中档,闽菜,+86 592 533 1699,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/chic-1699-1213633,进入餐区前是一段悬挑玻璃连廊，客人可以欣赏到脚下的绿植水景，还能透过落地窗远眺海景。提供福建海产和闽南风味菜式，菜单多元。其中闽南沙茶虾肉质紧致弹牙，酱汁有浓郁坚果香还带点微辣，甚是出色。另外膏蟹焖饭、佛跳墙也是招牌菜。汤品推荐松茸葛仙米肉汁汤和花胶鲈鱼羹。建议提前订位。
银鹭,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Selected,优质的,闽菜,+86 592 551 7566,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/yin-lu,于1996年开业，2009年迁往由老别墅改造而成的现址，室内装修简约且带家常感。提供厦门特色菜，尤以番鸭炖螃蟹汤驰名，选用整只老番鸭和螃蟹一起慢炖，香醇鸭肉融入蟹的鲜味，汤头绵密甘香，再搭配清捞厦门面线，滋味迷人。菜单也供应少量福建家常菜，如海蛎煎和炸五香卷等。
闽和南 (思明）,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,中档,闽菜,+86 592 217 7789,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/minnan-minnan-siming,所属集团经营逾三十年，这里的厨师团队都曾在石狮老店接受培训，以呈现地道的闽南风味。脆肚海鱼羹为招牌之一，采用马鲛鱼反复捶打，入口脆中带滑，搭配同样爽口的猪肚和咸菜，十分美味。破布子蒸特伍鱼咸酸开胃，香气逼人。此外，还有不少福建特色小吃，如圆润饱满的侨乡葱茸包，值得一试。
阿忠食坊,Xiamen,xiamen_1031934,Fujian Province,中国内地,Bib Gourmand,中档,闽菜,+86 592 585 2680,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/a-zhong-shi-fang,开业20年，由路边小店起家，发展到现在的大排档，烟火气十足，是本地人钟爱的聚餐场所。不设纸本菜单，客人须在海鲜池挑选食材和点菜，并有口味地道的闽南特色菜供应。花椒炝午鱼肉质细腻、油香充足，花椒的麻香与午鱼的咸鲜相得益彰，值得一试。老厦门南煎肝采用传统做法，与酸笋片同炒，酸甜可口。
阿西虾面,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,面食,+86 139 5005 9774,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/a-xi-xia-mian,小店已有近百年历史，环境干净，食材整齐地存放在冰柜中。店家以传统做法制作虾面，汤底以新鲜狗虾壳和虾头炒香后研磨，再熬煮3至4小时，口味浓郁，虾的鲜味层次分明。大鱼丸汤也十分出色，每颗鱼丸如拳头般大小，由白鳗鱼制成，外层紧实弹牙，内藏多汁的猪肉馅，鲜嫩香甜，搭配奶白色的大骨汤，十足美味。
陈先森沙茶面,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Bib Gourmand,负担得起的,面食,+86 135 9951 9699,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/chen-xian-sen-sha-cha-mian,位于本岛以外的集美区，以沙茶面为招牌，自制汤底浓郁可口，辣味丝丝入扣，同时尝到花生的颗粒感和香气，令人回味。自选配料除了常见的肉筋、海蛎，还有肉味浓郁的吊龙，以及处理得宜的新鲜猪腰和脆肠。浸泡在沙茶汤里的豆干和鸭血十分入味，是必点的推荐。老板待客亲切友善，深得本地学生欢迎。
鲜承,Xiamen,xiamen_1031934,Fujian Province,中国内地,ONE_STAR,优质的,闽菜,+86 592 537 3333,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/hokklo,餐室采用绿色调，布置带有中西结合的南洋风情，英文店名取自本地方言，有“好客”之意。主厨在地道福建菜注入现代和精致元素，经典菜单包含佛跳墙、沙茶琉璃虾、古法酒香蒸闽东黄鱼等传统菜式。以砂煲焖煮的客家盐酒河田鸡，香气袭人，不妨尝试。另有大量使用本地食材的时令菜式，酒单选择丰富。
鹭城轩,Xiamen,xiamen_1031934,Fujian Province,中国大陆地区,Selected,优质的,闽菜,+86 592 258 6666,https://guide.michelin.com/en/fujian-province/xiamen_1031934/restaurant/lucheng,位处39楼，凭窗尽览鼓浪屿美景。餐厅以厦门别称“鹭城”为名，在现代设计融入闽南风情。主厨精研闽菜传统，以创意演绎本地食材，将福建不同地域的风土呈现在菜单上。老醋汁炸仙景芋头选用灌口镇仙景芋，油炸后在桌边淋上永春老醋汁，令人回味良久。酸菜花胶煨河鳗浓郁鲜美，也值得一试。
刘佘记,Yangzhou,yangzhou_1032329,Jiang-Su,中国内地,Bib Gourmand,负担得起的,面食,+86 514 8710 9090,https://guide.michelin.com/en/jiang-su/yangzhou_1032329/restaurant/liu-she-ji,家庭经营的小面馆，藏身在不起眼的小巷里，用餐环境干净卫生。传承自家族手艺的手工跳面，是这里的一大特色，汤底经慢火熬煮，浇头为现点现炒，配面的小吃、调料也是店家自制。招牌蟹黄虾仁拌面每碗用上四只蟹，蟹黄与晶莹剔透的虾仁铺满面条上，诱人至极。座位有限且制作需时，繁忙时段需要排队、拼桌。
